Video Information,,,,,,,,,,Dolphin Information,,,,,,,,,,,,,,,,,,Vessel and Swimmer Information,,,,,,,,NOTES
Posted_Date,Interaction_Date,Encounter_No,Platform,Search_Term,Hashtags,Video_Length,Time_Point,Video_Quality,Video_Location,Dolphin_Presence,General_Location,BSS,DSS,Total_Min,Total_Max,Total_Best,Calves_Min,Calves_Max,Calves_Best,YoY_Min,YoY_Max,YoY_Best,Sex,Subgroups,Group_Cohesion,PDGBehav,HIBehav,Vessels_10m,Vessels_50m,PDVBehav,Vessel_Names,Swimmers_10,Swimmers_50,PDSBehav,IRC,
03/02/2017,NA,0040,IG,fajardo_dolphins,#opra#delphines#dolphins#puertorico#fajardo#tropical#travel#paradise#jetski#caribbean,0:40,0:20,2,JS,N,Offshore,2,2,0,2,2,0,0,0,0,0,0,UNK,1,NA,UNK,NA,1,1,NP,NA,0,0,NA,NA,
03/02/2017,NA,0040,IG,fajardo_dolphins,#opra#delphines#dolphins#puertorico#fajardo#tropical#travel#paradise#jetski#caribbean,0:40,0:25,2,JS,Y,Offshore,2,2,1,2,2,0,0,0,0,0,0,UNK,1,NA,ML,NA,1,1,NP,NA,0,0,NA,NA,
03/02/2017,NA,0040,IG,fajardo_dolphins,#opra#delphines#dolphins#puertorico#fajardo#tropical#travel#paradise#jetski#caribbean,0:40,0:30,2,JS,Y,Offshore,2,2,1,2,2,0,0,0,0,0,0,UNK,1,NA,ML,NA,1,1,NP,NA,0,0,NA,NA,
03/02/2017,NA,0040,IG,fajardo_dolphins,#opra#delphines#dolphins#puertorico#fajardo#tropical#travel#paradise#jetski#caribbean,0:40,0:35,2,JS,Y,Offshore,2,2,2,2,2,0,0,0,0,0,0,UNK,1,NA,ML,NA,1,1,NP,NA,0,0,NA,D2,
03/02/2017,NA,0040,IG,fajardo_dolphins,#opra#delphines#dolphins#puertorico#fajardo#tropical#travel#paradise#jetski#caribbean,0:40,0:40,2,JS,Y,Offshore,2,2,2,3,3,0,0,0,1,1,1,UNK,1,NA,ML,NA,1,1,NP,NA,0,0,NA,D2,
03/25/2018,NA,0041,IG,fajardo_dolphins,NA,0:10,0:05,4,WA,Y,Icacos,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,HI,AGR,0,0,NA,NA,4,4,NP,"D1,H1",
03/25/2018,NA,0041,IG,fajardo_dolphins,NA,0:10,0:10,4,WA,Y,Icacos,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,HI,RC,0,0,NA,NA,4,4,NP,"D1,H1",
03/29/2017,NA,0042,IG,fajardo_dolphins,NA,1:05,0:05,2,BO,Y,Isleta_Marina,1,2,3,4,3,0,0,0,0,0,0,UNK,1,1,ML,NA,1,25,NP,NA,0,0,NA,NA,
03/29/2017,NA,0042,IG,fajardo_dolphins,NA,1:05,0:10,2,BO,N,Isleta_Marina,1,2,0,4,3,0,0,0,0,0,0,UNK,1,NA,UNK,UNK,1,25,NP,NA,0,0,NA,NA,
03/29/2017,NA,0042,IG,fajardo_dolphins,NA,1:05,0:15,2,BO,N,Isleta_Marina,1,2,0,4,3,0,0,0,0,0,0,UNK,1,NA,UNK,UNK,1,25,NP,NA,0,0,NA,NA,
03/29/2017,NA,0042,IG,fajardo_dolphins,NA,1:05,0:20,2,BO,N,Isleta_Marina,1,2,0,4,3,0,0,0,0,0,0,UNK,1,NA,UNK,UNK,1,25,NP,NA,0,0,NA,NA,
03/29/2017,NA,0042,IG,fajardo_dolphins,NA,1:05,0:25,2,BO,N,Isleta_Marina,1,2,0,4,3,0,0,0,0,0,0,UNK,1,NA,UNK,UNK,1,25,NP,NA,0,0,NA,NA,
03/29/2017,NA,0042,IG,fajardo_dolphins,NA,1:05,0:30,2,BO,Y,Isleta_Marina,1,2,3,4,3,0,0,0,0,0,0,UNK,1,1,ML,NA,1,25,NP,NA,0,0,NA,NA,
03/29/2017,NA,0042,IG,fajardo_dolphins,NA,1:05,0:35,2,BO,Y,Isleta_Marina,1,2,1,4,3,0,0,0,0,0,0,UNK,1,NA,TRV,NA,1,25,NP,NA,0,0,NA,NA,
03/29/2017,NA,0042,IG,fajardo_dolphins,NA,1:05,0:40,2,BO,N,Isleta_Marina,1,2,0,4,3,0,0,0,0,0,0,UNK,1,NA,UNK,UNK,1,25,NP,NA,0,0,NA,NA,
03/29/2017,NA,0042,IG,fajardo_dolphins,NA,1:05,0:45,2,BO,Y,Isleta_Marina,1,2,1,4,3,0,0,0,0,0,0,UNK,1,NA,TRV,NA,1,25,NP,NA,0,0,NA,NA,
03/29/2017,NA,0042,IG,fajardo_dolphins,NA,1:05,0:50,2,BO,Y,Isleta_Marina,1,2,2,4,3,0,0,0,0,0,0,UNK,1,1,TRV,NA,1,25,NP,NA,0,0,NA,NA,
03/29/2017,NA,0042,IG,fajardo_dolphins,NA,1:05,0:55,2,BO,N,Isleta_Marina,1,2,0,4,3,0,0,0,0,0,0,UNK,1,NA,UNK,UNK,1,25,NP,NA,0,0,NA,NA,
03/29/2017,NA,0042,IG,fajardo_dolphins,NA,1:05,1:00,2,BO,N,Isleta_Marina,1,2,0,4,3,0,0,0,0,0,0,UNK,1,NA,UNK,UNK,2,25,NP,NA,0,0,NA,NA,
02/21/2019,NA,0043,IG,fajardo_dolphins,NA,0:30,0:05,2,WA,Y,Icacos,1,1,5,8,7,0,0,0,0,0,0,UNK,1,2,TRV,NA,NA,NA,NA,NA,1,1,NP,NA,
02/21/2019,NA,0043,IG,fajardo_dolphins,NA,0:30,0:10,4,WA,Y,Icacos,1,1,7,8,7,0,0,0,0,0,0,UNK,1,1,TRV,NA,NA,NA,NA,NA,1,1,NP,NA,
02/21/2019,NA,0043,IG,fajardo_dolphins,NA,0:30,0:15,4,WA,Y,Icacos,1,1,7,14,13,0,0,0,0,0,0,UNK,2,1,TRV,NA,NA,NA,NA,NA,1,1,NP,NA,
02/21/2019,NA,0043,IG,fajardo_dolphins,NA,0:30,0:20,4,WA,Y,Icacos,1,1,1,14,13,0,0,0,0,0,0,UNK,2,1,HI,RC,NA,NA,NA,NA,1,1,OTH,"D1,D2",swimmer attempts to swim alongside dolphin
02/21/2019,NA,0043,IG,fajardo_dolphins,NA,0:30,0:25,4,WA,Y,Icacos,1,1,2,14,13,0,0,0,0,0,0,UNK,2,1,HI,RC,NA,NA,NA,NA,1,1,OTH,"D1,D2",swimmer attempts to swim alongside dolphin
02/21/2019,NA,0043,IG,fajardo_dolphins,NA,0:30,0:30,4,WA,Y,Icacos,1,1,1,14,13,0,0,0,0,0,0,UNK,2,1,TRV,NA,NA,NA,NA,NA,1,1,OTH,NA,
01/06/2020,NA,0044,IG,Icacos_Dolphins,#miniboatadventures#kayakingpuertorico#besttoursperiod#icacosisland#dolphins#snorkelingpuertorico#discoverpuertorico#voytouristeando#delfines#caribbeanvacation#puertoricovacation#whitesandbeach#puertorico,0:15,0:05,4,WA,Y,Icacos,NA,NA,2,2,2,0,0,0,0,0,0,UNK,1,2,TRV,NA,NA,NA,NA,NA,1,1,NP,"D1,D2",
01/06/2020,NA,0044,IG,Icacos_Dolphins,#miniboatadventures#kayakingpuertorico#besttoursperiod#icacosisland#dolphins#snorkelingpuertorico#discoverpuertorico#voytouristeando#delfines#caribbeanvacation#puertoricovacation#whitesandbeach#puertorico,0:15,0:10,4,WA,Y,Icacos,NA,NA,2,2,2,0,0,0,0,0,0,UNK,1,2,HI,RC,NA,NA,NA,NA,2,2,NP,"D1,D2",
01/06/2020,NA,0044,IG,Icacos_Dolphins,#miniboatadventures#kayakingpuertorico#besttoursperiod#icacosisland#dolphins#snorkelingpuertorico#discoverpuertorico#voytouristeando#delfines#caribbeanvacation#puertoricovacation#whitesandbeach#puertorico,0:15,0:15,4,WA,Y,Icacos,NA,NA,2,2,2,0,0,0,0,0,0,UNK,1,1,TRV,NA,NA,NA,NA,NA,2,2,NP,"D1,D2",
11/13/2017,11/13/2017,0045,IG,Icacos_Dolphins,#catamaranspreadeagle#icacos#turistando#dolphins#puertorico#puertoricoselevante,0:20,0:05,2,BO,Y,Icacos,2,3,2,3,2,0,0,0,0,0,0,UNK,1,0,TRV,NA,1,1,CHA,NA,0,0,NA,NA,
11/13/2017,11/13/2017,0045,IG,Icacos_Dolphins,#catamaranspreadeagle#icacos#turistando#dolphins#puertorico#puertoricoselevante,0:20,0:10,2,BO,Y,Icacos,2,3,2,3,2,0,0,0,0,0,0,UNK,1,0,TRV,NA,1,1,CHA,NA,0,0,NA,NA,
11/13/2017,11/13/2017,0045,IG,Icacos_Dolphins,#catamaranspreadeagle#icacos#turistando#dolphins#puertorico#puertoricoselevante,0:20,0:15,2,BO,Y,Icacos,2,3,5,5,5,0,0,0,0,0,0,UNK,1,1,TRV,NA,1,1,CHA,NA,0,0,NA,NA,
11/13/2017,11/13/2017,0045,IG,Icacos_Dolphins,#catamaranspreadeagle#icacos#turistando#dolphins#puertorico#puertoricoselevante,0:20,0:20,2,BO,Y,Icacos,2,3,3,5,5,0,0,0,0,0,0,UNK,1,1,TRV,NA,1,1,CHA,NA,0,0,NA,NA,
03/07/2020,03/05/2020,0046,IG,Icacos_Dolphins,#ocean#oceanlover#dolphins#savetheplanet#savetheocean#saveourplanet#savedolphins#greenpeace#greenpeaceusa#earthday#sustainable#deepsea#theoceancleanup#icacos#icacospuertorico#magicalpuertorico#puertorico#worktogether#cleanouroceans#sustainableliving#pickuptrash#island#danishgirlmakingadifference#turtle#lovetheocean#lovelife#degree18juicebar#snorkeling#wildlife#nocaptivityforentertainment,0:20,0:05,2,BO,Y,Icacos,1,2,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,1,1,NP,Spread_Eagle_II,6,6,CHA,"D1,D2,H1",several swimmers chasing dolphin and one touching
03/07/2020,03/05/2020,0046,IG,Icacos_Dolphins,#ocean#oceanlover#dolphins#savetheplanet#savetheocean#saveourplanet#savedolphins#greenpeace#greenpeaceusa#earthday#sustainable#deepsea#theoceancleanup#icacos#icacospuertorico#magicalpuertorico#puertorico#worktogether#cleanouroceans#sustainableliving#pickuptrash#island#danishgirlmakingadifference#turtle#lovetheocean#lovelife#degree18juicebar#snorkeling#wildlife#nocaptivityforentertainment,0:20,0:10,2,BO,Y,Icacos,1,2,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,1,1,NP,Spread_Eagle_II,8,8,TCH,"D1,D2,H1",
03/07/2020,03/05/2020,0046,IG,Icacos_Dolphins,#ocean#oceanlover#dolphins#savetheplanet#savetheocean#saveourplanet#savedolphins#greenpeace#greenpeaceusa#earthday#sustainable#deepsea#theoceancleanup#icacos#icacospuertorico#magicalpuertorico#puertorico#worktogether#cleanouroceans#sustainableliving#pickuptrash#island#danishgirlmakingadifference#turtle#lovetheocean#lovelife#degree18juicebar#snorkeling#wildlife#nocaptivityforentertainment,0:20,0:15,2,BO,Y,Icacos,1,2,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,1,1,NP,Spread_Eagle_II,9,9,CHA,"D1,D2,H1",
03/07/2020,03/05/2020,0046,IG,Icacos_Dolphins,#ocean#oceanlover#dolphins#savetheplanet#savetheocean#saveourplanet#savedolphins#greenpeace#greenpeaceusa#earthday#sustainable#deepsea#theoceancleanup#icacos#icacospuertorico#magicalpuertorico#puertorico#worktogether#cleanouroceans#sustainableliving#pickuptrash#island#danishgirlmakingadifference#turtle#lovetheocean#lovelife#degree18juicebar#snorkeling#wildlife#nocaptivityforentertainment,0:20,0:20,2,BO,Y,Icacos,1,2,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,1,1,NP,Spread_Eagle_II,5,7,TCH,"D1,D2,H1",
04/08/2019,NA,0047,IG,Icacos_Dolphins,#delphines#dolphins#opapr#oceanproadventure#puertorico#saltlife#beach#tropical#vacation#senamasanta2017#hashtapuertorico#whateverpr#piadalibre#tiratepr#turismopr#paradise#fajardo#palominos#icacos#travel#tagsforlikes#l4l#animalsofinstagram,0:40,0:05,2,JS,Y,Icacos,1,1,4,5,4,0,0,0,0,0,0,UNK,1,1,HI,FV,1,1,MC,NA,0,0,NA,D2,
04/08/2019,NA,0047,IG,Icacos_Dolphins,#delphines#dolphins#opapr#oceanproadventure#puertorico#saltlife#beach#tropical#vacation#senamasanta2017#hashtapuertorico#whateverpr#piadalibre#tiratepr#turismopr#paradise#fajardo#palominos#icacos#travel#tagsforlikes#l4l#animalsofinstagram,0:40,0:10,2,JS,Y,Icacos,1,1,3,5,4,0,0,0,0,0,0,UNK,1,1,HI,FV,1,1,MC,NA,0,0,NA,D2,
04/08/2019,NA,0047,IG,Icacos_Dolphins,#delphines#dolphins#opapr#oceanproadventure#puertorico#saltlife#beach#tropical#vacation#senamasanta2017#hashtapuertorico#whateverpr#piadalibre#tiratepr#turismopr#paradise#fajardo#palominos#icacos#travel#tagsforlikes#l4l#animalsofinstagram,0:40,0:15,2,JS,Y,Icacos,1,1,3,5,4,0,0,0,0,0,0,UNK,1,1,HI,FV,1,1,MC,NA,0,0,NA,D2,
04/08/2019,NA,0047,IG,Icacos_Dolphins,#delphines#dolphins#opapr#oceanproadventure#puertorico#saltlife#beach#tropical#vacation#senamasanta2017#hashtapuertorico#whateverpr#piadalibre#tiratepr#turismopr#paradise#fajardo#palominos#icacos#travel#tagsforlikes#l4l#animalsofinstagram,0:40,0:20,2,JS,Y,Icacos,1,1,4,5,4,0,0,0,0,0,0,UNK,1,1,HI,FV,1,1,MC,NA,0,0,NA,D2,
04/08/2019,NA,0047,IG,Icacos_Dolphins,#delphines#dolphins#opapr#oceanproadventure#puertorico#saltlife#beach#tropical#vacation#senamasanta2017#hashtapuertorico#whateverpr#piadalibre#tiratepr#turismopr#paradise#fajardo#palominos#icacos#travel#tagsforlikes#l4l#animalsofinstagram,0:40,0:25,2,JS,Y,Icacos,1,1,2,5,4,0,0,0,0,0,0,UNK,1,1,HI,FV,1,1,MC,NA,0,0,NA,D2,
04/08/2019,NA,0047,IG,Icacos_Dolphins,#delphines#dolphins#opapr#oceanproadventure#puertorico#saltlife#beach#tropical#vacation#senamasanta2017#hashtapuertorico#whateverpr#piadalibre#tiratepr#turismopr#paradise#fajardo#palominos#icacos#travel#tagsforlikes#l4l#animalsofinstagram,0:40,0:30,2,JS,Y,Icacos,1,1,1,5,4,0,0,0,0,0,0,UNK,1,1,HI,FV,1,1,MC,NA,0,0,NA,D2,
04/08/2019,NA,0047,IG,Icacos_Dolphins,#delphines#dolphins#opapr#oceanproadventure#puertorico#saltlife#beach#tropical#vacation#senamasanta2017#hashtapuertorico#whateverpr#piadalibre#tiratepr#turismopr#paradise#fajardo#palominos#icacos#travel#tagsforlikes#l4l#animalsofinstagram,0:40,0:35,2,JS,Y,Icacos,1,1,1,5,4,0,0,0,0,0,0,UNK,1,1,HI,FV,1,1,MC,NA,0,0,NA,D2,
04/08/2019,NA,0047,IG,Icacos_Dolphins,#delphines#dolphins#opapr#oceanproadventure#puertorico#saltlife#beach#tropical#vacation#senamasanta2017#hashtapuertorico#whateverpr#piadalibre#tiratepr#turismopr#paradise#fajardo#palominos#icacos#travel#tagsforlikes#l4l#animalsofinstagram,0:40,0:40,2,JS,N,Icacos,1,1,0,5,4,0,0,0,0,0,0,UNK,1,UNK,UNK,UNK,1,1,MC,NA,0,0,NA,NA,
09/30/2019,NA,0048,IG,Icacos_Dolphins,#enfotopr#puertorico#cayoicacos#fajardopr#dolphins#delphines#isladelencanto,0:25,0:05,1,BO,Y,Icacos,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,0,1,NP,NA,3,0,NP,NA,
09/30/2019,NA,0048,IG,Icacos_Dolphins,#enfotopr#puertorico#cayoicacos#fajardopr#dolphins#delphines#isladelencanto,0:25,0:10,2,BO,Y,Icacos,1,1,1,2,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,0,1,NP,NA,3,0,CHA,NA,
09/30/2019,NA,0048,IG,Icacos_Dolphins,#enfotopr#puertorico#cayoicacos#fajardopr#dolphins#delphines#isladelencanto,0:25,0:15,2,BO,Y,Icacos,1,1,2,2,2,0,0,0,0,0,0,UNK,1,1,ML,NA,0,1,NP,NA,3,0,CHA,NA,
09/30/2019,NA,0048,IG,Icacos_Dolphins,#enfotopr#puertorico#cayoicacos#fajardopr#dolphins#delphines#isladelencanto,0:25,0:20,2,BO,Y,Icacos,1,1,1,2,2,0,0,0,0,0,0,UNK,1,NA,ML,NA,0,1,NP,NA,3,0,NP,NA,
09/30/2019,NA,0048,IG,Icacos_Dolphins,#enfotopr#puertorico#cayoicacos#fajardopr#dolphins#delphines#isladelencanto,0:25,0:25,2,BO,N,Icacos,1,1,0,2,2,0,0,0,0,0,0,UNK,1,NA,UNK,NA,0,1,NP,NA,3,0,NP,NA,
07/12/2024,07/12/2014,0049,PV,NA,NA,1:14,0:05,3,BO,Y,Palominos_Public,1,1,2,2,2,0,0,0,0,0,0,UNK,1,1,HI,AGR,1,8,NP,NA,11,15,CHA,"D1,D2,H1",dolphin jumps within 6ft of swimmers
07/12/2024,07/12/2014,0049,PV,NA,NA,1:14,0:10,3,BO,Y,Palominos_Public,1,1,2,2,2,0,0,0,0,0,0,UNK,1,2,HI,AGR,1,11,NP,NA,13,18,CHA,"D1,D2,H1",dolphin rolls into swimmers
07/12/2024,07/12/2014,0049,PV,NA,NA,1:14,0:15,3,BO,N,Palominos_Public,1,1,0,2,2,0,0,0,0,0,0,UNK,1,NA,NA,NA,1,11,NP,NA,13,18,CHA,NA,
07/12/2024,07/12/2014,0049,PV,NA,NA,1:14,0:20,3,BO,Y,Palominos_Public,1,1,1,2,2,0,0,0,0,0,0,UNK,1,NA,HI,RC,1,12,NP,NA,13,18,CHA,"D1,D2,H1",
07/12/2024,07/12/2014,0049,PV,NA,NA,1:14,0:25,3,BO,N,Palominos_Public,1,1,0,2,2,0,0,0,0,0,0,UNK,1,NA,NA,NA,1,12,NP,NA,13,18,NP,NA,
07/12/2024,07/12/2014,0049,PV,NA,NA,1:14,0:30,3,BO,N,Palominos_Public,1,1,0,2,2,0,0,0,0,0,0,UNK,1,NA,NA,NA,1,12,NP,NA,13,23,NP,NA,
07/12/2024,07/12/2014,0049,PV,NA,NA,1:14,0:35,3,BO,Y,Palominos_Public,1,1,3,3,3,0,0,0,0,0,0,UNK,1,1,HI,RC,1,13,NP,NA,13,23,NP,NA,
07/12/2024,07/12/2014,0049,PV,NA,NA,1:14,0:40,3,BO,Y,Palominos_Public,1,1,2,3,3,0,0,0,0,0,0,UNK,1,2,HI,AGR,1,13,NP,NA,13,23,CHA,"D1,D2,H1",dolphin slaps tail within 6ft of swimmers
07/12/2024,07/12/2014,0049,PV,NA,NA,1:14,0:45,3,BO,Y,Palominos_Public,1,1,3,3,3,0,0,0,0,0,0,UNK,1,2,HI,RC,1,13,NP,NA,13,23,CHA,"D1,D2,H1",
07/12/2024,07/12/2014,0049,PV,NA,NA,1:14,0:50,3,BO,Y,Palominos_Public,1,1,1,3,3,0,0,0,0,0,0,UNK,1,2,TRV,NA,1,13,NP,NA,13,23,CHA,"D1,D2,H1",
07/12/2024,07/12/2014,0049,PV,NA,NA,1:14,0:55,3,BO,Y,Palominos_Public,1,1,2,3,3,0,0,0,0,0,0,UNK,1,2,TRV,NA,0,13,NP,NA,5,23,CHA,"D1,D2,H1",
07/12/2024,07/12/2014,0049,PV,NA,NA,1:14,1:00,3,BO,Y,Palominos_Public,1,1,2,3,3,0,0,0,0,0,0,UNK,1,2,TRV,NA,0,13,NP,NA,0,23,NP,NA,
07/12/2024,07/12/2014,0049,PV,NA,NA,1:14,1:05,3,BO,Y,Palominos_Public,1,1,1,3,3,0,0,0,0,0,0,UNK,1,2,TRV,NA,0,13,NP,NA,0,23,NP,NA,
07/12/2024,07/12/2014,0049,PV,NA,NA,1:14,1:10,3,BO,Y,Palominos_Public,1,1,4,4,4,0,0,0,0,0,0,UNK,1,2,ML,NA,0,13,NP,NA,13,23,CHA,"D1,D2,H1",
07/12/2024,07/12/2014,0049,PV,NA,NA,1:14,1:15,3,BO,N,Palominos_Public,1,1,0,4,4,0,0,0,0,0,0,UNK,1,NA,NA,NA,0,13,NP,NA,13,23,CHA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,0:05,2,BO,Y,Icacos_WestBeach,1,1,2,2,2,0,0,0,0,0,0,UNK,1,1,TRV,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,0:10,2,BO,Y,Icacos_WestBeach,1,1,2,2,2,0,0,0,0,0,0,UNK,1,1,TRV,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,0:15,2,BO,Y,Icacos_WestBeach,1,1,2,2,2,0,0,0,0,0,0,UNK,1,1,TRV,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,0:20,2,BO,Y,Icacos_WestBeach,1,1,2,2,2,0,0,0,0,0,0,UNK,1,1,TRV,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,0:25,2,BO,Y,Icacos_WestBeach,1,1,2,2,2,0,0,0,0,0,0,UNK,1,1,TRV,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,0:30,2,BO,Y,Icacos_WestBeach,1,1,2,2,2,0,0,0,0,0,0,UNK,1,1,TRV,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,0:35,2,BO,Y,Icacos_WestBeach,1,1,2,2,2,0,0,0,0,0,0,UNK,1,1,TRV,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,0:40,2,BO,Y,Icacos_WestBeach,1,1,2,2,2,0,0,0,0,0,0,UNK,1,1,TRV,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,0:45,2,BO,Y,Icacos_WestBeach,1,1,2,2,2,0,0,0,0,0,0,UNK,1,1,TRV,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,0:50,2,BO,Y,Icacos_WestBeach,1,1,2,2,2,0,0,0,0,0,0,UNK,1,1,TRV,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,0:55,2,BO,Y,Icacos_WestBeach,1,1,2,2,2,0,0,0,0,0,0,UNK,1,1,TRV,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,1:00,2,BO,Y,Icacos_WestBeach,1,1,2,2,2,0,0,0,0,0,0,UNK,1,1,TRV,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,1:05,2,BO,Y,Icacos_WestBeach,1,1,2,2,2,0,0,0,0,0,0,UNK,1,1,RML,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,1:10,2,BO,Y,Icacos_WestBeach,1,1,1,2,2,0,0,0,0,0,0,UNK,1,3,ML,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,1:15,2,BO,Y,Icacos_WestBeach,1,1,1,2,2,0,0,0,0,0,0,UNK,1,3,ML,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,1:20,2,BO,Y,Icacos_WestBeach,1,1,1,2,2,0,0,0,0,0,0,UNK,1,3,ML,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,1:25,2,BO,Y,Icacos_WestBeach,1,1,1,2,2,0,0,0,0,0,0,UNK,1,3,RML,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,1:30,2,BO,Y,Icacos_WestBeach,1,1,1,2,2,0,0,0,0,0,0,UNK,1,3,RML,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,1:35,2,BO,Y,Icacos_WestBeach,1,1,1,2,2,0,0,0,0,0,0,UNK,1,3,TRV,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,1:40,2,BO,Y,Icacos_WestBeach,1,1,1,2,2,0,0,0,0,0,0,UNK,1,3,ML,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,1:45,2,BO,Y,Icacos_WestBeach,1,1,1,2,2,0,0,0,0,0,0,UNK,1,3,ML,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,1:50,2,BO,Y,Icacos_WestBeach,1,1,1,2,2,0,0,0,0,0,0,UNK,1,3,ML,NA,1,1,NP,NA,0,0,NA,NA,
08/25/2024,08/25/2024,0050,PV,NA,NA,1:55,1:55,2,BO,Y,Icacos_WestBeach,1,1,1,2,2,0,0,0,0,0,0,UNK,1,3,ML,NA,1,1,NP,NA,0,0,NA,NA,
09/07/2024,09/07/2024,0051,PV,NA,NA,1:20,0:05,3,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,HI,AGR,1,1,NP,NA,2,2,NP,"D1,D2,H1",Dolphin swims rapidly towards group of swimmers (charges)
09/07/2024,09/07/2024,0051,PV,NA,NA,1:20,0:10,3,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,2,2,NP,NA,2,2,NP,D2,
09/07/2024,09/07/2024,0051,PV,NA,NA,1:20,0:15,3,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,2,2,NP,NA,0,2,NA,D2,
09/07/2024,09/07/2024,0051,PV,NA,NA,1:20,0:20,3,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,1,2,NP,NA,0,2,NA,D2,
09/07/2024,09/07/2024,0051,PV,NA,NA,1:20,0:25,3,BO,Y,Icacos_WestBeach,1,1,1,1,1,0,0,0,0,0,0,UNK,1,NA,TRV,NA,1,2,NP,NA,0,2,NA,D2,
09/07/2024,09/07/2024,0051,PV,NA,NA,1:20,0:30,3,BO,Y,Icacos_WestBeach,1,1,2,2,2,0,0,0,0,0,0,UNK,1,1,TRV,NA,1,2,NP,NA,0,2,NA,D2,
09/07/2024,09/07/2024,0051,PV,NA,NA,1:20,0:35,2,BO,Y,Icacos_WestBeach,1,1,3,3,3,0,0,0,0,0,0,UNK,1,2,ML,NA,1,2,NP,NA,0,2,NA,D2,
09/07/2024,09/07/2024,0051,PV,NA,NA,1:20,0:40,2,BO,Y,Icacos_WestBeach,1,1,3,3,3,0,0,0,0,0,0,UNK,1,2,HI,AGR,1,2,NP,NA,0,2,NA,D2,Forceful chuffing from dolphins
09/07/2024,09/07/2024,0051,PV,NA,NA,1:20,0:45,2,BO,Y,Icacos_WestBeach,1,1,3,3,3,0,0,0,0,0,0,UNK,1,2,HI,AGR,1,2,NP,NA,0,2,NA,D2,Forceful chuffing from dolphins
09/07/2024,09/07/2024,0051,PV,NA,NA,1:20,0:50,2,BO,Y,Icacos_WestBeach,1,1,4,4,4,0,0,0,0,0,0,UNK,1,2,ML,NA,1,2,NP,NA,0,2,NA,D2,
